birth_department,birth_city,nationality,age,gender,stratum,pbm,admission_type,faculty,program
CALDAS,BELALCÁZAR,Colombiana,18,Hombres,Estrato 1,48,Regular,Ciencias exactas y naturales,Ingeniería Física
NARIÑO,IPIALES,Colombiana,18,Mujeres,Estrato 2,8,PAES,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 2,13,Regular,Ciencias exactas y naturales,Ingeniería Física
RISARALDA,PEREIRA,Colombiana,19,Hombres,Estrato 3,23,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 4,49,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,23,Mujeres,Estrato 3,35,Regular,Administración,Administración de Empresas (Diurno)
VALLE DEL CAUCA,SEVILLA,Colombiana,20,Mujeres,Estrato 3,18,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,37,Hombres,Estrato 2,15,Regular,Administración,Administración de Empresas (Nocturno)
BOLÍVAR,CARTAGENA DE INDIAS,Colombiana,20,Hombres,Estrato 3,16,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 2,9,Regular,Administración,Administración de Empresas (Diurno)
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,19,Mujeres,Estrato 1,9,Regular,Ciencias exactas y naturales,Matemáticas
NARIÑO,PASTO,Colombiana,18,Hombres,Estrato 3,14,Regular,Ciencias exactas y naturales,Ciencias de la Computación
HUILA,ISNOS,Colombiana,19,Hombres,Estrato 2,16,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
NARIÑO,IPIALES,Colombiana,22,Mujeres,Estrato 1,2,PAES,Ingeniería y arquitectura,Ingeniería Química
META,VILLAVICENCIO,Colombiana,24,Mujeres,Estrato 1,4,Regular,Ingeniería y arquitectura,Ingeniería Industrial
RISARALDA,PEREIRA,Colombiana,22,Hombres,Estrato 4,41,Regular,Ingeniería y arquitectura,Ingeniería Civil
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,30,Hombres,Estrato 2,10,PAES,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,23,Mujeres,Estrato 2,9,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 2,13,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,25,Hombres,Estrato 2,29,Regular,Ciencias exactas y naturales,Ciencias de la Computación
RISARALDA,SANTA ROSA DE CABAL,Colombiana,19,Hombres,Estrato 1,7,PAES,Ingeniería y arquitectura,Arquitectura
NARIÑO,PASTO,Colombiana,21,Mujeres,Estrato 2,49,Regular,Ciencias exactas y naturales,Ingeniería Física
CASANARE,NUNCHÍA,Colombiana,21,Hombres,Estrato 1,1,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 3,17,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
PUTUMAYO,MOCOA,Colombiana,25,Hombres,Estrato 3,12,PEAMA,Ingeniería y arquitectura,Ingeniería Química
NARIÑO,LINARES,Colombiana,18,Mujeres,Estrato 1,1,PAES,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 3,63,Regular,Ingeniería y arquitectura,Ingeniería Civil
TOLIMA,IBAGUÉ,Colombiana,19,Mujeres,Estrato 3,14,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 2,30,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,24,Hombres,Estrato 1,4,Regular,Ingeniería y arquitectura,Ingeniería Industrial
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,19,Mujeres,Estrato 1,3,Regular,Ciencias exactas y naturales,Ciencias de la Computación
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 1,3,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 1,2,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 4,65,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CÓRDOBA,LORICA,Colombiana,19,Hombres,Estrato 1,39,Regular,Ingeniería y arquitectura,Arquitectura
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,20,Hombres,Estrato 4,91,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
GUAVIARE,SAN JOSÉ DEL GUAVIARE,Colombiana,23,Hombres,Estrato 3,48,PEAMA,Ingeniería y arquitectura,Ingeniería Eléctrica
CESAR,VALLEDUPAR,Colombiana,21,Mujeres,Estrato 3,12,Regular,Administración,Gestión Cultural y Comunicativa
CUNDINAMARCA,GIRARDOT,Colombiana,19,Hombres,Estrato 2,13,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,LA DORADA,Colombiana,19,Mujeres,Estrato 3,22,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 1,8,Regular,Administración,Administración de Empresas (Diurno)
NORTE DE SANTANDER,TIBÚ,Colombiana,20,Hombres,Estrato 2,12,PAES,Ingeniería y arquitectura,Arquitectura
TOLIMA,IBAGUÉ,Colombiana,19,Hombres,Estrato 1,57,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,20,Mujeres,Estrato 2,14,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 3,19,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
PUTUMAYO,PUERTO ASÍS,Colombiana,32,Hombres,Estrato 1,2,PEAMA,Ingeniería y arquitectura,Ingeniería Industrial
ANTIOQUIA,ENVIGADO,Colombiana,17,Hombres,Estrato 2,8,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 4,85,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,18,Mujeres,Estrato 2,31,Regular,Administración,Administración de Empresas (Nocturno)
VALLE DEL CAUCA,GUADALAJARA DE BUGA,Colombiana,20,Hombres,Estrato 2,46,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
ARAUCA,ARAUCA,Colombiana,23,Hombres,Estrato 2,33,PEAMA,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 2,11,Regular,Ingeniería y arquitectura,Arquitectura
TOLIMA,IBAGUÉ,Colombiana,19,Hombres,Estrato 2,13,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 2,18,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,18,Mujeres,Estrato 1,6,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,19,Mujeres,Estrato 2,14,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 2,19,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 2,17,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,32,Hombres,Estrato 2,35,Regular,Ingeniería y arquitectura,Arquitectura
PUTUMAYO,COLÓN,Colombiana,18,Hombres,Estrato 1,48,PAES,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,20,Mujeres,Estrato 2,9,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 3,15,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 4,42,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,18,Mujeres,Estrato 3,58,Regular,Ingeniería y arquitectura,Ingeniería Civil
PUTUMAYO,ORITO,Colombiana,21,Mujeres,Estrato 1,5,PEAMA,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 1,10,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 3,30,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,25,Mujeres,Estrato 3,18,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,VICTORIA,Colombiana,22,Hombres,Estrato 1,5,Regular,Administración,Administración de Sistemas Informáticos
RISARALDA,PEREIRA,Colombiana,23,Hombres,Estrato 3,70,Regular,Ingeniería y arquitectura,Ingeniería Civil
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,27,Mujeres,Estrato 2,7,PAES,Ingeniería y arquitectura,Ingeniería Eléctrica
META,VILLAVICENCIO,Colombiana,27,Mujeres,Estrato 1,3,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 1,7,Regular,Administración,Administración de Empresas (Diurno)
VALLE DEL CAUCA,CARTAGO,Colombiana,23,Mujeres,Estrato 3,26,Regular,Administración,Gestión Cultural y Comunicativa
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 4,59,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,20,Mujeres,Estrato 1,46,Regular,Ingeniería y arquitectura,Ingeniería Civil
NARIÑO,IPIALES,Colombiana,20,Hombres,Estrato 1,32,PAES,Ciencias exactas y naturales,Ciencias de la Computación
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 3,18,Regular,Ingeniería y arquitectura,Ingeniería Civil
NARIÑO,PASTO,Colombiana,20,Hombres,Estrato 1,5,PEAMA,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 4,26,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 3,47,Regular,Administración,Administración de Sistemas Informáticos
TOLIMA,FRESNO,Colombiana,17,Mujeres,Estrato 2,8,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 3,56,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 2,12,Regular,Ingeniería y arquitectura,Ingeniería Química
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,22,Hombres,Estrato 2,26,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 5,66,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,23,Hombres,Estrato 3,20,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 2,57,Regular,Ingeniería y arquitectura,Arquitectura
CAQUETÁ,FLORENCIA,Colombiana,23,Hombres,Estrato 1,11,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,24,Hombres,Estrato 4,50,Regular,Ciencias exactas y naturales,Ingeniería Física
Sin información,Sin información,Extranjero,25,Hombres,Estrato 3,15,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 3,19,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 5,63,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 2,8,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 3,50,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 2,57,Regular,Ciencias exactas y naturales,Ingeniería Física
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 3,73,Regular,Ingeniería y arquitectura,Ingeniería Civil
NARIÑO,PASTO,Colombiana,22,Hombres,Estrato 1,3,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
ARAUCA,ARAUCA,Colombiana,23,Hombres,Estrato 1,40,PEAMA,Ingeniería y arquitectura,Ingeniería Industrial
RISARALDA,PEREIRA,Colombiana,18,Hombres,Estrato 2,7,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 2,17,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 2,22,Regular,Ingeniería y arquitectura,Ingeniería Civil
VALLE DEL CAUCA,FLORIDA,Colombiana,19,Mujeres,Estrato 2,28,Regular,Ingeniería y arquitectura,Ingeniería Química
CAQUETÁ,FLORENCIA,Colombiana,24,Mujeres,Estrato 1,14,PEAMA,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 4,32,Regular,Ingeniería y arquitectura,Arquitectura
HUILA,LA PLATA,Colombiana,22,Hombres,Estrato 2,13,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
HUILA,NEIVA,Colombiana,30,Hombres,Estrato 2,6,Regular,Ciencias exactas y naturales,Ingeniería Física
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 3,26,Regular,Administración,Administración de Sistemas Informáticos
NARIÑO,CUMBAL,Colombiana,21,Hombres,Estrato 1,2,PAES,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 2,21,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CUNDINAMARCA,VILLETA,Colombiana,28,Hombres,ND/NE,5,Regular,Administración,Administración de Empresas (Diurno)
NARIÑO,TÚQUERRES,Colombiana,18,Hombres,Estrato 1,4,PAES,Ingeniería y arquitectura,Ingeniería Eléctrica
NARIÑO,PASTO,Colombiana,19,Mujeres,Estrato 1,3,PEAMA,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 3,48,Regular,Ingeniería y arquitectura,Arquitectura
QUINDÍO,CALARCÁ,Colombiana,20,Mujeres,Estrato 4,65,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,20,Mujeres,Estrato 3,16,Regular,Ingeniería y arquitectura,Arquitectura
ARAUCA,TAME,Colombiana,23,Mujeres,Estrato 1,2,PEAMA,Administración,Administración de Empresas (Diurno)
TOLIMA,FRESNO,Colombiana,18,Hombres,Estrato 1,13,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 2,7,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,RIOSUCIO,Colombiana,24,Hombres,Estrato 3,75,PAES,Administración,Administración de Empresas (Nocturno)
PUTUMAYO,PUERTO ASÍS,Colombiana,19,Hombres,Estrato 1,2,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
NARIÑO,IPIALES,Colombiana,22,Mujeres,Estrato 1,3,PAES,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,CHINCHINÁ,Colombiana,18,Hombres,Estrato 1,1,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,23,Hombres,Estrato 1,6,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,25,Hombres,Estrato 1,4,Regular,Ingeniería y arquitectura,Arquitectura
BOYACÁ,PAUNA,Colombiana,21,Mujeres,Estrato 1,4,Regular,Ingeniería y arquitectura,Arquitectura
META,VILLAVICENCIO,Colombiana,18,Hombres,Estrato 2,51,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 3,17,Regular,Ingeniería y arquitectura,Ingeniería Industrial
TOLIMA,IBAGUÉ,Colombiana,20,Mujeres,Estrato 3,18,Regular,Ciencias exactas y naturales,Ingeniería Física
CAUCA,PIENDAMÓ,Colombiana,21,Mujeres,Estrato 1,11,PAES,Ingeniería y arquitectura,Ingeniería Química
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,21,Hombres,Estrato 1,7,Regular,Ingeniería y arquitectura,Arquitectura
VALLE DEL CAUCA,CARTAGO,Colombiana,24,Hombres,Estrato 1,4,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,23,Hombres,Estrato 3,17,Regular,Ciencias exactas y naturales,Ingeniería Física
NARIÑO,NARIÑO,Colombiana,19,Mujeres,Estrato 2,10,Regular,Ingeniería y arquitectura,Arquitectura
HUILA,NEIVA,Colombiana,17,Mujeres,Estrato 1,15,Regular,Ciencias exactas y naturales,Matemáticas
NARIÑO,GUACHUCAL,Colombiana,18,Hombres,Estrato 1,2,PAES,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,26,Mujeres,Estrato 2,9,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,LA DORADA,Colombiana,18,Hombres,Estrato 2,10,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,24,Hombres,Estrato 1,26,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,19,Mujeres,Estrato 3,17,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,18,Mujeres,Estrato 3,17,Regular,Administración,Administración de Empresas (Nocturno)
PUTUMAYO,COLÓN,Colombiana,18,Hombres,Estrato 2,10,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 2,13,Regular,Ciencias exactas y naturales,Matemáticas
TOLIMA,IBAGUÉ,Colombiana,22,Hombres,Estrato 2,10,Regular,Ingeniería y arquitectura,Ingeniería Química
NARIÑO,PASTO,Colombiana,23,Hombres,Estrato 1,5,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 4,58,Regular,Ingeniería y arquitectura,Arquitectura
CUNDINAMARCA,FUSAGASUGÁ,Colombiana,19,Hombres,Estrato 3,43,Regular,Ciencias exactas y naturales,Ingeniería Física
CALDAS,CHINCHINÁ,Colombiana,19,Hombres,Estrato 2,9,Regular,Administración,Administración de Sistemas Informáticos
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,18,Mujeres,Estrato 2,17,Regular,Ingeniería y arquitectura,Arquitectura
TOLIMA,FRESNO,Colombiana,20,Hombres,Estrato 2,14,Regular,Administración,Administración de Empresas (Diurno)
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 3,14,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,VILLAMARÍA,Colombiana,18,Hombres,Estrato 1,57,Regular,Ciencias exactas y naturales,Ciencias de la Computación
CALDAS,MANIZALES,Colombiana,33,Mujeres,Estrato 1,3,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,26,Hombres,Estrato 3,31,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 3,17,Regular,Ingeniería y arquitectura,Ingeniería Química
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,22,Hombres,Estrato 3,78,Regular,Administración,Gestión Cultural y Comunicativa
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 1,47,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 1,2,Regular,Administración,Administración de Sistemas Informáticos
TOLIMA,LÍBANO,Colombiana,22,Hombres,Estrato 2,34,Regular,Ingeniería y arquitectura,Arquitectura
VALLE DEL CAUCA,TULUÁ,Colombiana,22,Mujeres,Estrato 3,41,Regular,Ciencias exactas y naturales,Ingeniería Física
TOLIMA,FRESNO,Colombiana,27,Mujeres,Estrato 2,12,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,26,Hombres,Estrato 1,4,Regular,Administración,Administración de Empresas (Nocturno)
TOLIMA,IBAGUÉ,Colombiana,21,Hombres,Estrato 3,14,Regular,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,19,Mujeres,Estrato 3,21,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,22,Mujeres,Estrato 4,75,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,NEIRA,Colombiana,23,Mujeres,Estrato 2,11,Regular,Administración,Administración de Empresas (Nocturno)
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 2,42,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,ARANZAZU,Colombiana,22,Hombres,Estrato 3,17,Regular,Ingeniería y arquitectura,Ingeniería Industrial
PUTUMAYO,PUERTO ASÍS,Colombiana,28,Hombres,Estrato 1,3,PEAMA,Ingeniería y arquitectura,Ingeniería Eléctrica
CALDAS,MANIZALES,Colombiana,28,Mujeres,Estrato 4,49,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,19,Mujeres,Estrato 2,37,PAES,Ciencias exactas y naturales,Ingeniería Física
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,21,Hombres,Estrato 1,41,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,20,Mujeres,Estrato 3,14,Regular,Administración,Administración de Empresas (Diurno)
CUNDINAMARCA,VILLETA,Colombiana,20,Hombres,Estrato 3,38,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 3,52,Regular,Administración,Administración de Sistemas Informáticos
TOLIMA,IBAGUÉ,Colombiana,19,Hombres,Estrato 3,25,Regular,Ingeniería y arquitectura,Ingeniería Civil
PUTUMAYO,SANTIAGO,Colombiana,17,Hombres,Estrato 1,14,PEAMA,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,19,Mujeres,Estrato 3,51,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,21,Hombres,Estrato 2,24,Regular,Administración,Administración de Empresas (Nocturno)
CESAR,CHIMICHAGUA,Colombiana,18,Hombres,Estrato 1,5,PAES,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,23,Hombres,Estrato 3,16,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,24,Hombres,Estrato 1,7,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,NEIRA,Colombiana,21,Hombres,Estrato 3,39,Regular,Ingeniería y arquitectura,Arquitectura
NARIÑO,EL TABLÓN DE GÓMEZ,Colombiana,20,Mujeres,Estrato 1,3,Regular,Ingeniería y arquitectura,Arquitectura
NARIÑO,LINARES,Colombiana,20,Hombres,Estrato 1,5,Regular,Ingeniería y arquitectura,Ingeniería Industrial
BOYACÁ,SOGAMOSO,Colombiana,21,Hombres,Estrato 1,20,PEAMA,Ingeniería y arquitectura,Ingeniería Electrónica
NARIÑO,SANDONÁ,Colombiana,24,Hombres,Estrato 2,40,Regular,Ingeniería y arquitectura,Arquitectura
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,18,Mujeres,Estrato 3,27,Regular,Ingeniería y arquitectura,Ingeniería Civil
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,21,Hombres,Estrato 2,30,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,LA MERCED,Colombiana,25,Hombres,Estrato 1,2,Regular,Ciencias exactas y naturales,Ingeniería Física
PUTUMAYO,SIBUNDOY,Colombiana,18,Mujeres,Estrato 2,15,PAES,Administración,Administración de Sistemas Informáticos
QUINDÍO,FILANDIA,Colombiana,20,Mujeres,Estrato 3,17,Regular,Ingeniería y arquitectura,Ingeniería Civil
VALLE DEL CAUCA,CARTAGO,Colombiana,20,Mujeres,Estrato 2,25,Regular,Ingeniería y arquitectura,Ingeniería Civil
CALDAS,MANIZALES,Colombiana,22,Hombres,Estrato 2,58,Regular,Ingeniería y arquitectura,Ingeniería Civil
TOLIMA,IBAGUÉ,Colombiana,24,Hombres,Estrato 3,43,Regular,Ingeniería y arquitectura,Ingeniería Química
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,23,Mujeres,Estrato 2,8,Regular,Ingeniería y arquitectura,Ingeniería Industrial
NARIÑO,IPIALES,Colombiana,21,Hombres,Estrato 3,22,Regular,Ingeniería y arquitectura,Arquitectura
NARIÑO,LA CRUZ,Colombiana,22,Hombres,Estrato 1,3,Regular,Administración,Administración de Sistemas Informáticos
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,19,Hombres,Estrato 1,4,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
TOLIMA,FRESNO,Colombiana,22,Hombres,Estrato 1,4,Regular,Ingeniería y arquitectura,Arquitectura
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 3,21,Regular,Ingeniería y arquitectura,Ingeniería Industrial
CALDAS,MANIZALES,Colombiana,21,Mujeres,Estrato 2,7,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
NARIÑO,IPIALES,Colombiana,22,Hombres,Estrato 1,5,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
CALDAS,MANIZALES,Colombiana,18,Hombres,Estrato 3,57,Regular,Ciencias exactas y naturales,Ingeniería Física
NARIÑO,GUALMATÁN,Colombiana,21,Hombres,Estrato 1,3,Regular,Ingeniería y arquitectura,Ingeniería Química
CALDAS,MANIZALES,Colombiana,31,Hombres,Estrato 4,25,Regular,Administración,Administración de Empresas (Diurno)
HUILA,PALESTINA,Colombiana,17,Hombres,Estrato 2,13,Regular,Ingeniería y arquitectura,Ingeniería Electrónica
NARIÑO,LOS ANDES,Colombiana,23,Mujeres,Estrato 1,2,PAES,Ingeniería y arquitectura,Ingeniería Electrónica
CAQUETÁ,FLORENCIA,Colombiana,21,Hombres,Estrato 2,54,Regular,Administración,Administración de Sistemas Informáticos
SANTANDER,CIMITARRA,Colombiana,21,Hombres,Estrato 2,9,PAES,Ingeniería y arquitectura,Ingeniería Electrónica
"BOGOTÁ, D. C.","BOGOTÁ, D.C.",Colombiana,22,Mujeres,Estrato 3,35,Regular,Ingeniería y arquitectura,Ingeniería Química
HUILA,NEIVA,Colombiana,19,Mujeres,Estrato 2,10,Regular,Ciencias exactas y naturales,Ingeniería Física
CAQUETÁ,VALPARAÍSO,Colombiana,19,Hombres,Estrato 2,10,Regular,Ciencias exactas y naturales,Ingeniería Física
CALDAS,MANIZALES,Colombiana,19,Hombres,Estrato 1,6,Regular,Administración,Administración de Sistemas Informáticos
NARIÑO,LA CRUZ,Colombiana,19,Mujeres,Estrato 1,2,PAES,Ingeniería y arquitectura,Ingeniería Electrónica
BOYACÁ,PUERTO BOYACÁ,Colombiana,21,Hombres,Estrato 3,56,PAES,Administración,Administración de Sistemas Informáticos
CALDAS,MANIZALES,Colombiana,20,Hombres,Estrato 3,15,Regular,Ingeniería y arquitectura,Ingeniería Eléctrica
